art_label,produktbereich_name,produktbereich_label,amount,time_year,produktgruppe_name,produktgruppe_label
Aufwand,2,Sicherheit und Ordnung,3567124,2018,211,Wahlen
Ertrag,2,Sicherheit und Ordnung,37384711,2012,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Aufwand,2,Sicherheit und Ordnung,102967188,2012,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Ertrag,2,Sicherheit und Ordnung,42527313,2013,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Aufwand,2,Sicherheit und Ordnung,120460289,2013,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Ertrag,2,Sicherheit und Ordnung,42527313,2014,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Aufwand,2,Sicherheit und Ordnung,122625754,2014,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Ertrag,2,Sicherheit und Ordnung,47958598,2015,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Aufwand,2,Sicherheit und Ordnung,130280224,2015,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Ertrag,2,Sicherheit und Ordnung,48208598,2016,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Aufwand,2,Sicherheit und Ordnung,136900909,2016,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Ertrag,2,Sicherheit und Ordnung,48458598,2017,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Aufwand,2,Sicherheit und Ordnung,138706991,2017,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Ertrag,2,Sicherheit und Ordnung,48708598,2018,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Aufwand,2,Sicherheit und Ordnung,140864888,2018,212,"Brand- u. Bevölkerungsschutz, Rettungsdienst"
Ertrag,2,Sicherheit und Ordnung,0,2012,213,Einwohner- und Bürgerbefragungen
Aufwand,2,Sicherheit und Ordnung,0,2012,213,Einwohner- und Bürgerbefragungen
Ertrag,2,Sicherheit und Ordnung,0,2013,213,Einwohner- und Bürgerbefragungen
Aufwand,2,Sicherheit und Ordnung,50000,2013,213,Einwohner- und Bürgerbefragungen
Ertrag,2,Sicherheit und Ordnung,0,2014,213,Einwohner- und Bürgerbefragungen
Aufwand,2,Sicherheit und Ordnung,50000,2014,213,Einwohner- und Bürgerbefragungen
Ertrag,2,Sicherheit und Ordnung,0,2015,213,Einwohner- und Bürgerbefragungen
Aufwand,2,Sicherheit und Ordnung,50000,2015,213,Einwohner- und Bürgerbefragungen
Ertrag,2,Sicherheit und Ordnung,0,2016,213,Einwohner- und Bürgerbefragungen
Aufwand,2,Sicherheit und Ordnung,50000,2016,213,Einwohner- und Bürgerbefragungen
Ertrag,2,Sicherheit und Ordnung,0,2017,213,Einwohner- und Bürgerbefragungen
Aufwand,2,Sicherheit und Ordnung,50000,2017,213,Einwohner- und Bürgerbefragungen
Ertrag,2,Sicherheit und Ordnung,0,2018,213,Einwohner- und Bürgerbefragungen
Aufwand,2,Sicherheit und Ordnung,50000,2018,213,Einwohner- und Bürgerbefragungen
Ertrag,3,Schulträgeraufgaben,83181791,2012,301,Schulträgeraufgaben
Aufwand,3,Schulträgeraufgaben,355929522,2012,301,Schulträgeraufgaben
Ertrag,3,Schulträgeraufgaben,88023497,2013,301,Schulträgeraufgaben
Aufwand,3,Schulträgeraufgaben,375336416,2013,301,Schulträgeraufgaben
Ertrag,3,Schulträgeraufgaben,87742502,2014,301,Schulträgeraufgaben
Aufwand,3,Schulträgeraufgaben,398500608,2014,301,Schulträgeraufgaben
Ertrag,3,Schulträgeraufgaben,136211262,2015,301,Schulträgeraufgaben
Aufwand,3,Schulträgeraufgaben,411875993,2015,301,Schulträgeraufgaben
Ertrag,3,Schulträgeraufgaben,125564870,2016,301,Schulträgeraufgaben
Aufwand,3,Schulträgeraufgaben,425180800,2016,301,Schulträgeraufgaben
Ertrag,3,Schulträgeraufgaben,145699570,2017,301,Schulträgeraufgaben
Aufwand,3,Schulträgeraufgaben,450901954,2017,301,Schulträgeraufgaben
Ertrag,3,Schulträgeraufgaben,183313748,2018,301,Schulträgeraufgaben
Aufwand,3,Schulträgeraufgaben,463340453,2018,301,Schulträgeraufgaben
Ertrag,4,Kultur und Wissenschaft,576211,2012,401,Museumsreferat
Aufwand,4,Kultur und Wissenschaft,6372147,2012,401,Museumsreferat
Ertrag,4,Kultur und Wissenschaft,250954,2013,401,Museumsreferat
Aufwand,4,Kultur und Wissenschaft,8321155,2013,401,Museumsreferat
Ertrag,4,Kultur und Wissenschaft,300954,2014,401,Museumsreferat
Aufwand,4,Kultur und Wissenschaft,8843206,2014,401,Museumsreferat
Ertrag,4,Kultur und Wissenschaft,218601,2015,401,Museumsreferat
Aufwand,4,Kultur und Wissenschaft,9903733,2015,401,Museumsreferat
Ertrag,4,Kultur und Wissenschaft,218601,2016,401,Museumsreferat
Aufwand,4,Kultur und Wissenschaft,9619192,2016,401,Museumsreferat
Ertrag,4,Kultur und Wissenschaft,218436,2017,401,Museumsreferat
Aufwand,4,Kultur und Wissenschaft,9710022,2017,401,Museumsreferat
Ertrag,4,Kultur und Wissenschaft,218403,2018,401,Museumsreferat
Aufwand,4,Kultur und Wissenschaft,9774108,2018,401,Museumsreferat
Ertrag,4,Kultur und Wissenschaft,4844672,2012,402,Museum Ludwig
Aufwand,4,Kultur und Wissenschaft,13853313,2012,402,Museum Ludwig
Ertrag,4,Kultur und Wissenschaft,3452296,2013,402,Museum Ludwig
Aufwand,4,Kultur und Wissenschaft,11521692,2013,402,Museum Ludwig
Ertrag,4,Kultur und Wissenschaft,3448089,2014,402,Museum Ludwig
Aufwand,4,Kultur und Wissenschaft,11559339,2014,402,Museum Ludwig
Ertrag,4,Kultur und Wissenschaft,5239069,2015,402,Museum Ludwig
Aufwand,4,Kultur und Wissenschaft,15680832,2015,402,Museum Ludwig
Ertrag,4,Kultur und Wissenschaft,3873936,2016,402,Museum Ludwig
Aufwand,4,Kultur und Wissenschaft,14427018,2016,402,Museum Ludwig
Ertrag,4,Kultur und Wissenschaft,3921291,2017,402,Museum Ludwig
Aufwand,4,Kultur und Wissenschaft,14507241,2017,402,Museum Ludwig
Ertrag,4,Kultur und Wissenschaft,3969525,2018,402,Museum Ludwig
Aufwand,4,Kultur und Wissenschaft,14978322,2018,402,Museum Ludwig
Ertrag,4,Kultur und Wissenschaft,1039507,2012,403,Römisch-Germanisches Museum
Aufwand,4,Kultur und Wissenschaft,3162973,2012,403,Römisch-Germanisches Museum
Ertrag,4,Kultur und Wissenschaft,568507,2013,403,Römisch-Germanisches Museum
Aufwand,4,Kultur und Wissenschaft,2801121,2013,403,Römisch-Germanisches Museum
Ertrag,4,Kultur und Wissenschaft,568507,2014,403,Römisch-Germanisches Museum
Aufwand,4,Kultur und Wissenschaft,2834941,2014,403,Römisch-Germanisches Museum
Ertrag,4,Kultur und Wissenschaft,565998,2015,403,Römisch-Germanisches Museum
Aufwand,4,Kultur und Wissenschaft,3111835,2015,403,Römisch-Germanisches Museum
Ertrag,4,Kultur und Wissenschaft,565998,2016,403,Römisch-Germanisches Museum
Aufwand,4,Kultur und Wissenschaft,3200750,2016,403,Römisch-Germanisches Museum
Ertrag,4,Kultur und Wissenschaft,565998,2017,403,Römisch-Germanisches Museum
Aufwand,4,Kultur und Wissenschaft,3592095,2017,403,Römisch-Germanisches Museum
Ertrag,4,Kultur und Wissenschaft,565998,2018,403,Römisch-Germanisches Museum
Aufwand,4,Kultur und Wissenschaft,4446594,2018,403,Römisch-Germanisches Museum
Ertrag,4,Kultur und Wissenschaft,1932999,2012,404,Rautenstrauch-Joest-Museum
Aufwand,4,Kultur und Wissenschaft,6947641,2012,404,Rautenstrauch-Joest-Museum
Ertrag,4,Kultur und Wissenschaft,1463503,2013,404,Rautenstrauch-Joest-Museum
Aufwand,4,Kultur und Wissenschaft,6569966,2013,404,Rautenstrauch-Joest-Museum
Ertrag,4,Kultur und Wissenschaft,1463503,2014,404,Rautenstrauch-Joest-Museum
Aufwand,4,Kultur und Wissenschaft,6635927,2014,404,Rautenstrauch-Joest-Museum
Ertrag,4,Kultur und Wissenschaft,1374085,2015,404,Rautenstrauch-Joest-Museum
Aufwand,4,Kultur und Wissenschaft,8706197,2015,404,Rautenstrauch-Joest-Museum
Ertrag,4,Kultur und Wissenschaft,1372665,2016,404,Rautenstrauch-Joest-Museum
Aufwand,4,Kultur und Wissenschaft,7145453,2016,404,Rautenstrauch-Joest-Museum
Ertrag,4,Kultur und Wissenschaft,1296575,2017,404,Rautenstrauch-Joest-Museum
Aufwand,4,Kultur und Wissenschaft,7272098,2017,404,Rautenstrauch-Joest-Museum
Ertrag,4,Kultur und Wissenschaft,1096487,2018,404,Rautenstrauch-Joest-Museum
Aufwand,4,Kultur und Wissenschaft,7302563,2018,404,Rautenstrauch-Joest-Museum
Ertrag,4,Kultur und Wissenschaft,447099,2012,405,Museum für Angewandte Kunst
Aufwand,4,Kultur und Wissenschaft,2863626,2012,405,Museum für Angewandte Kunst
Ertrag,4,Kultur und Wissenschaft,312605,2013,405,Museum für Angewandte Kunst
Aufwand,4,Kultur und Wissenschaft,2471659,2013,405,Museum für Angewandte Kunst
Ertrag,4,Kultur und Wissenschaft,309855,2014,405,Museum für Angewandte Kunst
Aufwand,4,Kultur und Wissenschaft,2490343,2014,405,Museum für Angewandte Kunst
Ertrag,4,Kultur und Wissenschaft,218156,2015,405,Museum für Angewandte Kunst
Aufwand,4,Kultur und Wissenschaft,3043220,2015,405,Museum für Angewandte Kunst
Ertrag,4,Kultur und Wissenschaft,236270,2016,405,Museum für Angewandte Kunst
Aufwand,4,Kultur und Wissenschaft,2989929,2016,405,Museum für Angewandte Kunst
Ertrag,4,Kultur und Wissenschaft,236270,2017,405,Museum für Angewandte Kunst
Aufwand,4,Kultur und Wissenschaft,3071294,2017,405,Museum für Angewandte Kunst
Ertrag,4,Kultur und Wissenschaft,234702,2018,405,Museum für Angewandte Kunst
Aufwand,4,Kultur und Wissenschaft,3071118,2018,405,Museum für Angewandte Kunst
Ertrag,4,Kultur und Wissenschaft,857176,2012,406,Museum für Ostasiatische Kunst
Aufwand,4,Kultur und Wissenschaft,2379286,2012,406,Museum für Ostasiatische Kunst
Ertrag,4,Kultur und Wissenschaft,605401,2013,406,Museum für Ostasiatische Kunst
Aufwand,4,Kultur und Wissenschaft,1982811,2013,406,Museum für Ostasiatische Kunst
Ertrag,4,Kultur und Wissenschaft,455401,2014,406,Museum für Ostasiatische Kunst
Aufwand,4,Kultur und Wissenschaft,1907925,2014,406,Museum für Ostasiatische Kunst
Ertrag,4,Kultur und Wissenschaft,413074,2015,406,Museum für Ostasiatische Kunst
Aufwand,4,Kultur und Wissenschaft,1859727,2015,406,Museum für Ostasiatische Kunst
Ertrag,4,Kultur und Wissenschaft,413074,2016,406,Museum für Ostasiatische Kunst
Aufwand,4,Kultur und Wissenschaft,1887772,2016,406,Museum für Ostasiatische Kunst
Ertrag,4,Kultur und Wissenschaft,413074,2017,406,Museum für Ostasiatische Kunst
Aufwand,4,Kultur und Wissenschaft,1939817,2017,406,Museum für Ostasiatische Kunst
Ertrag,4,Kultur und Wissenschaft,413074,2018,406,Museum für Ostasiatische Kunst
Aufwand,4,Kultur und Wissenschaft,1991401,2018,406,Museum für Ostasiatische Kunst
Ertrag,4,Kultur und Wissenschaft,521950,2012,407,Museum Schnütgen
Aufwand,4,Kultur und Wissenschaft,1752603,2012,407,Museum Schnütgen
Ertrag,4,Kultur und Wissenschaft,262180,2013,407,Museum Schnütgen
Aufwand,4,Kultur und Wissenschaft,1595463,2013,407,Museum Schnütgen
Ertrag,4,Kultur und Wissenschaft,262180,2014,407,Museum Schnütgen
Aufwand,4,Kultur und Wissenschaft,1610733,2014,407,Museum Schnütgen
Ertrag,4,Kultur und Wissenschaft,118207,2015,407,Museum Schnütgen
Aufwand,4,Kultur und Wissenschaft,1641741,2015,407,Museum Schnütgen
Ertrag,4,Kultur und Wissenschaft,118207,2016,407,Museum Schnütgen
Aufwand,4,Kultur und Wissenschaft,1678542,2016,407,Museum Schnütgen
Ertrag,4,Kultur und Wissenschaft,118207,2017,407,Museum Schnütgen
Aufwand,4,Kultur und Wissenschaft,1723283,2017,407,Museum Schnütgen
Ertrag,4,Kultur und Wissenschaft,118207,2018,407,Museum Schnütgen
Aufwand,4,Kultur und Wissenschaft,1763944,2018,407,Museum Schnütgen
Ertrag,4,Kultur und Wissenschaft,316876,2012,408,Kölnisches Stadtmuseum
Aufwand,4,Kultur und Wissenschaft,2087547,2012,408,Kölnisches Stadtmuseum
Ertrag,4,Kultur und Wissenschaft,304155,2013,408,Kölnisches Stadtmuseum
Aufwand,4,Kultur und Wissenschaft,2010845,2013,408,Kölnisches Stadtmuseum
Ertrag,4,Kultur und Wissenschaft,303875,2014,408,Kölnisches Stadtmuseum
Aufwand,4,Kultur und Wissenschaft,2028490,2014,408,Kölnisches Stadtmuseum
Ertrag,4,Kultur und Wissenschaft,326647,2015,408,Kölnisches Stadtmuseum
Aufwand,4,Kultur und Wissenschaft,2307187,2015,408,Kölnisches Stadtmuseum
Ertrag,4,Kultur und Wissenschaft,326528,2016,408,Kölnisches Stadtmuseum
Aufwand,4,Kultur und Wissenschaft,2282941,2016,408,Kölnisches Stadtmuseum
Ertrag,4,Kultur und Wissenschaft,326321,2017,408,Kölnisches Stadtmuseum
Aufwand,4,Kultur und Wissenschaft,2714774,2017,408,Kölnisches Stadtmuseum
Ertrag,4,Kultur und Wissenschaft,326321,2018,408,Kölnisches Stadtmuseum
Aufwand,4,Kultur und Wissenschaft,3479435,2018,408,Kölnisches Stadtmuseum
Ertrag,4,Kultur und Wissenschaft,181233,2012,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Aufwand,4,Kultur und Wissenschaft,2353728,2012,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Ertrag,4,Kultur und Wissenschaft,221424,2013,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Aufwand,4,Kultur und Wissenschaft,2368981,2013,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Ertrag,4,Kultur und Wissenschaft,226924,2014,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Aufwand,4,Kultur und Wissenschaft,2423577,2014,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Ertrag,4,Kultur und Wissenschaft,143628,2015,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Aufwand,4,Kultur und Wissenschaft,3174179,2015,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Ertrag,4,Kultur und Wissenschaft,141536,2016,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Aufwand,4,Kultur und Wissenschaft,2743799,2016,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Ertrag,4,Kultur und Wissenschaft,141536,2017,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Aufwand,4,Kultur und Wissenschaft,2830717,2017,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Ertrag,4,Kultur und Wissenschaft,140248,2018,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Aufwand,4,Kultur und Wissenschaft,2846542,2018,409,Kunst- und Museumsbibliothek / Rheinisches Bildarchiv
Ertrag,4,Kultur und Wissenschaft,169903,2012,410,NS-Dokumentationszentrum
Aufwand,4,Kultur und Wissenschaft,1952045,2012,410,NS-Dokumentationszentrum
Ertrag,4,Kultur und Wissenschaft,117629,2013,410,NS-Dokumentationszentrum
Aufwand,4,Kultur und Wissenschaft,1950316,2013,410,NS-Dokumentationszentrum
Ertrag,4,Kultur und Wissenschaft,80300,2014,410,NS-Dokumentationszentrum
Aufwand,4,Kultur und Wissenschaft,1973671,2014,410,NS-Dokumentationszentrum
Ertrag,4,Kultur und Wissenschaft,108665,2015,410,NS-Dokumentationszentrum
Aufwand,4,Kultur und Wissenschaft,2009087,2015,410,NS-Dokumentationszentrum
Ertrag,4,Kultur und Wissenschaft,108665,2016,410,NS-Dokumentationszentrum
Aufwand,4,Kultur und Wissenschaft,2054488,2016,410,NS-Dokumentationszentrum
Ertrag,4,Kultur und Wissenschaft,108665,2017,410,NS-Dokumentationszentrum
Aufwand,4,Kultur und Wissenschaft,2101572,2017,410,NS-Dokumentationszentrum
Ertrag,4,Kultur und Wissenschaft,108665,2018,410,NS-Dokumentationszentrum
Aufwand,4,Kultur und Wissenschaft,2150981,2018,410,NS-Dokumentationszentrum
Ertrag,4,Kultur und Wissenschaft,714240,2012,411,Museumsdienst
Aufwand,4,Kultur und Wissenschaft,1626755,2012,411,Museumsdienst
Ertrag,4,Kultur und Wissenschaft,548334,2013,411,Museumsdienst
Aufwand,4,Kultur und Wissenschaft,1437909,2013,411,Museumsdienst
Ertrag,4,Kultur und Wissenschaft,523362,2014,411,Museumsdienst
Aufwand,4,Kultur und Wissenschaft,1451008,2014,411,Museumsdienst
Ertrag,4,Kultur und Wissenschaft,521400,2015,411,Museumsdienst
Aufwand,4,Kultur und Wissenschaft,1728281,2015,411,Museumsdienst
Ertrag,4,Kultur und Wissenschaft,521400,2016,411,Museumsdienst
Aufwand,4,Kultur und Wissenschaft,1754303,2016,411,Museumsdienst
Ertrag,4,Kultur und Wissenschaft,521400,2017,411,Museumsdienst
Aufwand,4,Kultur und Wissenschaft,1774084,2017,411,Museumsdienst
Ertrag,4,Kultur und Wissenschaft,521400,2018,411,Museumsdienst
Aufwand,4,Kultur und Wissenschaft,1801237,2018,411,Museumsdienst
Ertrag,4,Kultur und Wissenschaft,525781,2012,412,Historisches Archiv
Aufwand,4,Kultur und Wissenschaft,17003155,2012,412,Historisches Archiv
Ertrag,4,Kultur und Wissenschaft,211000,2013,412,Historisches Archiv
Aufwand,4,Kultur und Wissenschaft,6247239,2013,412,Historisches Archiv
Ertrag,4,Kultur und Wissenschaft,200000,2014,412,Historisches Archiv
Aufwand,4,Kultur und Wissenschaft,19765717,2014,412,Historisches Archiv
Ertrag,4,Kultur und Wissenschaft,7889484,2015,412,Historisches Archiv
Aufwand,4,Kultur und Wissenschaft,20893349,2015,412,Historisches Archiv
Ertrag,4,Kultur und Wissenschaft,3821842,2016,412,Historisches Archiv
Aufwand,4,Kultur und Wissenschaft,21002696,2016,412,Historisches Archiv
Ertrag,4,Kultur und Wissenschaft,6732459,2017,412,Historisches Archiv
Aufwand,4,Kultur und Wissenschaft,20946758,2017,412,Historisches Archiv
Ertrag,4,Kultur und Wissenschaft,11019020,2018,412,Historisches Archiv
Aufwand,4,Kultur und Wissenschaft,21069321,2018,412,Historisches Archiv
Ertrag,4,Kultur und Wissenschaft,759870,2012,413,Archäologische Zone und Jüdisches Museum
Aufwand,4,Kultur und Wissenschaft,1506063,2012,413,Archäologische Zone und Jüdisches Museum
Ertrag,4,Kultur und Wissenschaft,95800,2013,413,Archäologische Zone und Jüdisches Museum
Aufwand,4,Kultur und Wissenschaft,1296698,2013,413,Archäologische Zone und Jüdisches Museum
Ertrag,4,Kultur und Wissenschaft,95800,2014,413,Archäologische Zone und Jüdisches Museum
Aufwand,4,Kultur und Wissenschaft,1425168,2014,413,Archäologische Zone und Jüdisches Museum
Ertrag,4,Kultur und Wissenschaft,515858,2015,413,Archäologische Zone und Jüdisches Museum
Aufwand,4,Kultur und Wissenschaft,1623129,2015,413,Archäologische Zone und Jüdisches Museum
Ertrag,4,Kultur und Wissenschaft,515858,2016,413,Archäologische Zone und Jüdisches Museum
Aufwand,4,Kultur und Wissenschaft,1658875,2016,413,Archäologische Zone und Jüdisches Museum
Ertrag,4,Kultur und Wissenschaft,815858,2017,413,Archäologische Zone und Jüdisches Museum
Aufwand,4,Kultur und Wissenschaft,2872887,2017,413,Archäologische Zone und Jüdisches Museum
Ertrag,4,Kultur und Wissenschaft,815858,2018,413,Archäologische Zone und Jüdisches Museum
Aufwand,4,Kultur und Wissenschaft,2898454,2018,413,Archäologische Zone und Jüdisches Museum
Ertrag,4,Kultur und Wissenschaft,11466198,2012,414,Volkshochschule
Aufwand,4,Kultur und Wissenschaft,17624588,2012,414,Volkshochschule
Ertrag,4,Kultur und Wissenschaft,10348706,2013,414,Volkshochschule
Aufwand,4,Kultur und Wissenschaft,16812008,2013,414,Volkshochschule
Ertrag,4,Kultur und Wissenschaft,8542016,2014,414,Volkshochschule
Aufwand,4,Kultur und Wissenschaft,15943697,2014,414,Volkshochschule
Ertrag,4,Kultur und Wissenschaft,7545966,2015,414,Volkshochschule
Aufwand,4,Kultur und Wissenschaft,16818566,2015,414,Volkshochschule
Ertrag,4,Kultur und Wissenschaft,7554250,2016,414,Volkshochschule
Aufwand,4,Kultur und Wissenschaft,17204032,2016,414,Volkshochschule
Ertrag,4,Kultur und Wissenschaft,7581031,2017,414,Volkshochschule
Aufwand,4,Kultur und Wissenschaft,17064794,2017,414,Volkshochschule
Ertrag,4,Kultur und Wissenschaft,7506865,2018,414,Volkshochschule
Aufwand,4,Kultur und Wissenschaft,17100716,2018,414,Volkshochschule
Ertrag,4,Kultur und Wissenschaft,3401025,2012,415,Rheinische Musikschule
Aufwand,4,Kultur und Wissenschaft,6798022,2012,415,Rheinische Musikschule
Ertrag,4,Kultur und Wissenschaft,3320844,2013,415,Rheinische Musikschule
Aufwand,4,Kultur und Wissenschaft,6860816,2013,415,Rheinische Musikschule
Ertrag,4,Kultur und Wissenschaft,3295924,2014,415,Rheinische Musikschule
Aufwand,4,Kultur und Wissenschaft,7037977,2014,415,Rheinische Musikschule
Ertrag,4,Kultur und Wissenschaft,3413300,2015,415,Rheinische Musikschule
Aufwand,4,Kultur und Wissenschaft,7156554,2015,415,Rheinische Musikschule
Ertrag,4,Kultur und Wissenschaft,3417626,2016,415,Rheinische Musikschule
Aufwand,4,Kultur und Wissenschaft,7306917,2016,415,Rheinische Musikschule
Ertrag,4,Kultur und Wissenschaft,3418814,2017,415,Rheinische Musikschule
Aufwand,4,Kultur und Wissenschaft,7464996,2017,415,Rheinische Musikschule
Ertrag,4,Kultur und Wissenschaft,3409259,2018,415,Rheinische Musikschule
Aufwand,4,Kultur und Wissenschaft,7639310,2018,415,Rheinische Musikschule
Ertrag,4,Kultur und Wissenschaft,1326586,2012,416,Kulturförderung
Aufwand,4,Kultur und Wissenschaft,87325200,2012,416,Kulturförderung
Ertrag,4,Kultur und Wissenschaft,1074145,2013,416,Kulturförderung
Aufwand,4,Kultur und Wissenschaft,91859438,2013,416,Kulturförderung
Ertrag,4,Kultur und Wissenschaft,1073946,2014,416,Kulturförderung
Aufwand,4,Kultur und Wissenschaft,85037500,2014,416,Kulturförderung
Ertrag,4,Kultur und Wissenschaft,1134385,2015,416,Kulturförderung
Aufwand,4,Kultur und Wissenschaft,93919118,2015,416,Kulturförderung
Ertrag,4,Kultur und Wissenschaft,1134216,2016,416,Kulturförderung
Aufwand,4,Kultur und Wissenschaft,102954124,2016,416,Kulturförderung
Ertrag,4,Kultur und Wissenschaft,1133482,2017,416,Kulturförderung
Aufwand,4,Kultur und Wissenschaft,101621108,2017,416,Kulturförderung
Ertrag,4,Kultur und Wissenschaft,1134969,2018,416,Kulturförderung
Aufwand,4,Kultur und Wissenschaft,102050608,2018,416,Kulturförderung
Ertrag,4,Kultur und Wissenschaft,1217353,2012,417,Puppenspiele
Aufwand,4,Kultur und Wissenschaft,2735502,2012,417,Puppenspiele
Ertrag,4,Kultur und Wissenschaft,1179872,2013,417,Puppenspiele
Aufwand,4,Kultur und Wissenschaft,2160121,2013,417,Puppenspiele
Ertrag,4,Kultur und Wissenschaft,1208783,2014,417,Puppenspiele
Aufwand,4,Kultur und Wissenschaft,2202817,2014,417,Puppenspiele
Ertrag,4,Kultur und Wissenschaft,1229428,2015,417,Puppenspiele
Aufwand,4,Kultur und Wissenschaft,2289287,2015,417,Puppenspiele
Ertrag,4,Kultur und Wissenschaft,1188894,2016,417,Puppenspiele
Aufwand,4,Kultur und Wissenschaft,2307470,2016,417,Puppenspiele
Ertrag,4,Kultur und Wissenschaft,1251950,2017,417,Puppenspiele
Aufwand,4,Kultur und Wissenschaft,2367393,2017,417,Puppenspiele
Ertrag,4,Kultur und Wissenschaft,1190822,2018,417,Puppenspiele
Aufwand,4,Kultur und Wissenschaft,2390645,2018,417,Puppenspiele
Ertrag,4,Kultur und Wissenschaft,1782129,2012,418,Stadtbibliothek
Aufwand,4,Kultur und Wissenschaft,13359615,2012,418,Stadtbibliothek
Ertrag,4,Kultur und Wissenschaft,1940935,2013,418,Stadtbibliothek
Aufwand,4,Kultur und Wissenschaft,13611120,2013,418,Stadtbibliothek
Ertrag,4,Kultur und Wissenschaft,1924587,2014,418,Stadtbibliothek
Aufwand,4,Kultur und Wissenschaft,13791308,2014,418,Stadtbibliothek
Ertrag,4,Kultur und Wissenschaft,1791039,2015,418,Stadtbibliothek
Aufwand,4,Kultur und Wissenschaft,14308974,2015,418,Stadtbibliothek
Ertrag,4,Kultur und Wissenschaft,1779422,2016,418,Stadtbibliothek
Aufwand,4,Kultur und Wissenschaft,14471512,2016,418,Stadtbibliothek
Ertrag,4,Kultur und Wissenschaft,1776963,2017,418,Stadtbibliothek
Aufwand,4,Kultur und Wissenschaft,14680040,2017,418,Stadtbibliothek
Ertrag,4,Kultur und Wissenschaft,1776963,2018,418,Stadtbibliothek
Aufwand,4,Kultur und Wissenschaft,14893286,2018,418,Stadtbibliothek
Ertrag,5,Soziale Hilfen,72762670,2012,501,Leistungen nach dem  SGB XII
Aufwand,5,Soziale Hilfen,296627707,2012,501,Leistungen nach dem  SGB XII
Ertrag,5,Soziale Hilfen,112073013,2013,501,Leistungen nach dem  SGB XII
Aufwand,5,Soziale Hilfen,315336796,2013,501,Leistungen nach dem  SGB XII
Ertrag,5,Soziale Hilfen,148282502,2014,501,Leistungen nach dem  SGB XII
Aufwand,5,Soziale Hilfen,330012761,2014,501,Leistungen nach dem  SGB XII
Ertrag,5,Soziale Hilfen,187470457,2015,501,Leistungen nach dem  SGB XII
Aufwand,5,Soziale Hilfen,357894942,2015,501,Leistungen nach dem  SGB XII
Ertrag,5,Soziale Hilfen,198333699,2016,501,Leistungen nach dem  SGB XII
Aufwand,5,Soziale Hilfen,378462910,2016,501,Leistungen nach dem  SGB XII
Ertrag,5,Soziale Hilfen,230303990,2017,501,Leistungen nach dem  SGB XII
Aufwand,5,Soziale Hilfen,400617574,2017,501,Leistungen nach dem  SGB XII
Ertrag,5,Soziale Hilfen,268067655,2018,501,Leistungen nach dem  SGB XII
Aufwand,5,Soziale Hilfen,423457024,2018,501,Leistungen nach dem  SGB XII
Ertrag,5,Soziale Hilfen,123835520,2012,502,Kommunale Leistungen nach dem SGB II
Aufwand,5,Soziale Hilfen,342254338,2012,502,Kommunale Leistungen nach dem SGB II
Ertrag,5,Soziale Hilfen,116667004,2013,502,Kommunale Leistungen nach dem SGB II
Aufwand,5,Soziale Hilfen,352974420,2013,502,Kommunale Leistungen nach dem SGB II
Ertrag,5,Soziale Hilfen,114298104,2014,502,Kommunale Leistungen nach dem SGB II
Aufwand,5,Soziale Hilfen,352451849,2014,502,Kommunale Leistungen nach dem SGB II
Ertrag,5,Soziale Hilfen,125898175,2015,502,Kommunale Leistungen nach dem SGB II
Aufwand,5,Soziale Hilfen,374924556,2015,502,Kommunale Leistungen nach dem SGB II
Ertrag,5,Soziale Hilfen,127152175,2016,502,Kommunale Leistungen nach dem SGB II
Aufwand,5,Soziale Hilfen,380693319,2016,502,Kommunale Leistungen nach dem SGB II
Ertrag,5,Soziale Hilfen,128406175,2017,502,Kommunale Leistungen nach dem SGB II
Aufwand,5,Soziale Hilfen,386565961,2017,502,Kommunale Leistungen nach dem SGB II
